"","date","one_USD_equivalent_to_x_NPR","one_GBP_equivalent_to_x_NPR","one_AUD_equivalent_to_x_NPR","one_EUR_equivalent_to_x_NPR"
"674",2008-03-19,64.026472,127.005327,58.50482,100.131
"675",2008-03-20,63.69965,126.4982,57.409245,98.365
"676",2008-03-21,62.66484,126.384428,56.214996,98.365
"677",2008-03-22,62.66484,126.384428,56.214996,98.365
"678",2008-03-23,62.66484,126.384428,56.214996,98.365
"679",2008-03-24,63.728539,126.710035,58.001651,98.365
"680",2008-03-25,62.965667,126.125225,57.729622,98.302
"681",2008-03-26,62.766052,126.041878,57.754841,99.321
"682",2008-03-27,62.937903,126.371254,57.974138,99.53
"683",2008-03-28,63.027092,125.362191,57.791029,99.337
"684",2008-03-29,63.027092,125.362191,57.791029,99.337
"685",2008-03-30,63.027092,125.362191,57.791029,99.337
"686",2008-03-31,63.266912,125.545901,57.81154,99.696
"687",2008-04-01,1,1.985294,0.909672,1.566
"688",2008-04-02,62.83327,124.917575,57.46704,98.51
"689",2008-04-03,62.511649,124.728732,57.266402,97.937
"690",2008-04-04,62.820105,125.155083,57.911077,98.86
"691",2008-04-05,62.820105,125.155083,57.911077,98.86
"692",2008-04-06,62.820105,125.155083,57.911077,98.86
"693",2008-04-07,62.900987,125.093073,58.225863,98.786
"694",2008-04-08,63.613429,124.197268,58.804296,99.097
"695",2008-04-09,62.580258,123.55209,58.196403,99.027
"696",2008-04-10,63.342015,124.922325,59.05419,99.713
"697",2008-04-11,62.861206,124.401501,58.391945,99.459
"698",2008-04-12,62.861206,124.401501,58.391945,99.459
"699",2008-04-13,62.861206,124.401501,58.391945,99.459
"700",2008-04-14,62.861927,124.224525,58.246384,99.479
"701",2008-04-15,63.006461,123.63207,58.332063,99.462
"702",2008-04-16,62.847475,123.955012,59.078699,100.292
"703",2008-04-17,62.912212,125.241612,58.977186,100.043
"704",2008-04-18,63.22677,125.702552,59.035666,99.481
"705",2008-04-19,63.22677,125.702552,59.035666,99.481
"706",2008-04-20,63.22677,125.702552,59.035666,99.481
"707",2008-04-21,62.768351,124.348855,59.228488,99.877
"708",2008-04-22,62.54691,124.90632,59.175099,100
"709",2008-04-23,63.348242,125.354026,60.024473,100.559
"710",2008-04-24,63.469141,125.245345,59.561419,99.545
"711",2008-04-25,62.873313,124.812746,58.671003,98.315
"712",2008-04-26,62.873313,124.812746,58.671003,98.315
"713",2008-04-27,62.873313,124.812746,58.671003,98.315
"714",2008-04-28,63.296493,126.069474,59.420655,99.078
"715",2008-04-29,63.634612,125.233881,59.370692,99.06
"716",2008-04-30,63.632697,126.488103,60.057395,99.407
"717",2008-05-01,1,1.966591,0.935356,1.554
"718",2008-05-02,64.257483,126.644107,60.2192,99.175
"719",2008-05-03,64.257483,126.644107,60.2192,99.175
"720",2008-05-04,64.257483,126.644107,60.2192,99.175
"721",2008-05-05,63.588205,125.47619,60.167898,98.549
"722",2008-05-06,64.364701,127.044848,61.171469,99.997
"723",2008-05-07,65.312317,127.58126,61.457492,100.483
"724",2008-05-08,65.283885,128.229392,61.89002,100.955
"725",2008-05-09,64.897999,126.84795,61.192476,100.527
"726",2008-05-10,64.897999,126.84795,61.192476,100.527
"727",2008-05-11,64.897999,126.84795,61.192476,100.527
"728",2008-05-12,64.689189,126.560494,61.240938,100.527
"729",2008-05-13,66.373328,129.247609,62.508215,102.726
"730",2008-05-14,66.98817,130.426683,62.386514,103.624
"731",2008-05-15,67.232542,130.947939,63.249513,103.881
"732",2008-05-16,66.975507,131.257854,64.031754,104.455
"733",2008-05-17,66.975507,131.257854,64.031754,104.455
"734",2008-05-18,66.975507,131.257854,64.031754,104.455
"735",2008-05-19,67.069165,130.802562,63.967201,104.145
"736",2008-05-20,67.308036,132.5,64.490146,105.364
"737",2008-05-21,67.477831,133.05108,64.943916,106.534
"738",2008-05-22,67.671625,134.048099,64.79277,106.461
"739",2008-05-23,67.019322,132.885316,64.396153,105.79
"740",2008-05-24,67.019322,132.885316,64.396153,105.79
"741",2008-05-25,67.019322,132.885316,64.396153,105.79
"742",2008-05-26,66.831865,132.479899,64.242461,105.454
"743",2008-05-27,67.957428,134.314145,65.162552,106.632
"744",2008-05-28,67.416326,133.603797,64.8921,105.547
"745",2008-05-29,67.769687,133.968153,64.860614,105.165
"746",2008-05-30,66.697767,132.162438,63.787692,103.655
"747",2008-05-31,66.697767,132.162438,63.787692,103.655
"748",2008-06-01,66.697767,132.162438,63.787692,103.655
"749",2008-06-02,66.727776,131.210473,63.703635,103.735
"750",2008-06-03,67.730744,132.931911,64.435961,104.644
"751",2008-06-04,67.518953,131.951374,64.621395,104.202
"752",2008-06-05,66.539868,130.312814,63.813596,103.729
"753",2008-06-06,66.395312,130.875375,63.944478,104.805
"754",2008-06-07,66.395312,130.875375,63.944478,104.805
"755",2008-06-08,66.395312,130.875375,63.944478,104.805
"756",2008-06-09,68.250447,134.709816,64.930066,106.771
"757",2008-06-10,67.834325,132.565399,64.201604,104.899
"758",2008-06-11,67.11531,131.857558,63.611331,104.418
"759",2008-06-12,67.335877,131.151424,63.141679,104.108
"760",2008-06-13,67.413625,131.182578,63.357182,103.608
"761",2008-06-14,67.413625,131.182578,63.357182,103.608
"762",2008-06-15,67.413625,131.182578,63.357182,103.608
"763",2008-06-16,67.591444,132.813968,63.654677,104.591
"764",2008-06-17,67.345059,131.886197,63.638743,104.533
"765",2008-06-18,67.338782,131.909985,63.7178,104.631
"766",2008-06-19,67.586718,133.367684,64.220425,104.827
"767",2008-06-20,67.640773,134.832908,64.539349,105.709
"768",2008-06-21,67.640773,134.832908,64.539349,105.709
"769",2008-06-22,67.640773,134.832908,64.539349,105.709
"770",2008-06-23,67.65316,133.00152,64.400564,105.018
"771",2008-06-24,67.62492,133.264144,64.743282,105.292
"772",2008-06-25,66.935052,132.200101,64.202925,104.914
"773",2008-06-26,67.117374,133.413249,64.16434,105.73
"774",2008-06-27,67.337015,134.120622,64.751557,106.076
"775",2008-06-28,67.337015,134.120622,64.751557,106.076
"776",2008-06-29,67.337015,134.120622,64.751557,106.076
"777",2008-06-30,68.076825,135.705607,65.235459,107.221
"778",2008-07-01,1,1.994563,0.954961,1.5775
"779",2008-07-02,67.525507,134.576378,65.003638,107.217
"780",2008-07-03,68.898089,136.664561,66.167115,108.17
"781",2008-07-04,67.734504,134.442339,65.279362,106.438
"782",2008-07-05,67.734504,134.442339,65.279362,106.438
"783",2008-07-06,67.734504,134.442339,65.279362,106.438
"784",2008-07-07,67.974555,134.376258,64.981756,106.856
"785",2008-07-08,69.792618,134.497926,65.144875,107.02
"786",2008-07-09,68.057321,134.914336,65.032184,107.095
"787",2008-07-10,67.699081,133.913534,65.096857,106.863
"788",2008-07-11,67.416766,134.118748,65.22475,107.523
"789",2008-07-12,67.416766,134.118748,65.22475,107.523
"790",2008-07-13,67.416766,134.118748,65.22475,107.523
"791",2008-07-14,67.553961,134.726406,65.62137,107.35
"792",2008-07-15,68.718158,137.704815,67.295966,109.255
"793",2008-07-16,68.473012,136.876816,66.74347,108.338
"794",2008-07-17,67.377649,134.670364,65.566466,106.834
"795",2008-07-18,67.685127,135.30198,65.841208,107.308
"796",2008-07-19,67.685127,135.30198,65.841208,107.308
"797",2008-07-20,67.685127,135.30198,65.841208,107.308
"798",2008-07-21,67.342591,134.837695,65.780137,107.169
"799",2008-07-22,67.540527,134.620724,65.649043,106.66
"800",2008-07-23,66.567041,132.998472,63.989831,104.457
"801",2008-07-24,66.363057,131.893843,63.695705,104.117
"802",2008-07-25,67.003126,133.063862,64.071995,105.014
"803",2008-07-26,67.003126,133.063862,64.071995,105.014
"804",2008-07-27,67.003126,133.063862,64.071995,105.014
"805",2008-07-28,66.762594,133.161429,63.91619,105.091
"806",2008-07-29,67.928292,134.570521,64.719506,105.907
"807",2008-07-30,67.221009,133.193384,63.45233,104.69
"808",2008-07-31,67.110883,133.103536,63.131033,104.646
"809",2008-08-01,1,1.976145,0.932631,1.5574
"810",2008-08-02,1,1.976145,0.932631,1.5574
"811",2008-08-03,1,1.976145,0.932631,1.5574
"812",2008-08-04,1,1.965404,0.928759,1.5566
"813",2008-08-05,1,1.953949,0.918292,1.5487
"814",2008-08-06,1,1.955033,0.914613,1.5478
"815",2008-08-07,1,1.952423,0.915335,1.5471
"816",2008-08-08,1,1.914631,0.891845,1.5049
"817",2008-08-09,1,1.914631,0.891845,1.5049
"818",2008-08-10,1,1.914631,0.891845,1.5049
"819",2008-08-11,1,1.920921,0.889547,1.5012
"820",2008-08-12,1,1.904318,0.869923,1.4907
"821",2008-08-13,1,1.88003,0.869842,1.4903
"822",2008-08-14,1,1.872033,0.874003,1.4907
"823",2008-08-15,1,1.858783,0.86984,1.4729
"824",2008-08-16,1,1.858783,0.86984,1.4729
"825",2008-08-17,1,1.858783,0.86984,1.4729
"826",2008-08-18,1,1.86599,0.869133,1.4704
"827",2008-08-19,1,1.860203,0.866871,1.4677
"828",2008-08-20,1,1.858945,0.871938,1.4734
"829",2008-08-21,1,1.86786,0.874292,1.4814
"830",2008-08-22,1,1.854942,0.868657,1.4808
